estilo_link,nome,estilo_texto,qnt,Field4,Page_URL,Page_Title,Current_Time
Não Informada,"Lucas Meraki
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-meraki,Lucas Meraki - cifras e tablaturas | CIFRAS,2021-07-26 17:41:42.933
Gospel,,,,,https://www.cifras.com.br/lowri-evans,Lowri Evans - cifras e tablaturas | CIFRAS,2021-07-26 17:41:43.239
Não Informada,"Lucas Meraki
			","
			Não Informada 
			
			
				3 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-mello,Lucas Mello - cifras e tablaturas | CIFRAS,2021-07-26 17:41:44.314
Não Informada,"Lucas Nevou
			","
			Não Informada 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-nevou,Lucas Nevou - cifras e tablaturas | CIFRAS,2021-07-26 17:41:45.776
Não Informada,"Loyan Monteiro
			","
			Não Informada 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/loyan-monteiro,Loyan Monteiro - cifras e tablaturas | CIFRAS,2021-07-26 17:41:46.664
Não Informada,"Platt-form
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/platt-form,Platt-form - cifras e tablaturas | CIFRAS,2021-07-26 17:41:45.844
Não Informada,"Platt-form
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/platt-form,Platt-form - cifras e tablaturas | CIFRAS,2021-07-26 17:41:45.688
Não Informada,"Lucas Nevou
			","
			Não Informada 
			
			
				2 músicas
			
			","
				2 músicas
			",,https://www.cifras.com.br/lucas-morato,Lucas Morato - cifras e tablaturas | CIFRAS,2021-07-26 17:41:47.269
Não Informada,,"
			Pop Music 
			
			
				86 músicas
			
			","
				86 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/100/9946,86976.jpg",https://www.cifras.com.br/ls-jack,LS Jack - cifras e tablaturas | CIFRAS,2021-07-26 17:41:47.994
Gospel,"Viviane Aguilera
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/viviane-aguilera,Viviane Aguilera - cifras e tablaturas | CIFRAS,2021-07-26 17:41:48.907
Gospel,"Viviane Aguilera
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/viviane-aguilera,Viviane Aguilera - cifras e tablaturas | CIFRAS,2021-07-26 17:41:48.703
Gospel,,,,,https://www.cifras.com.br/rui-veloso,Rui Veloso - cifras e tablaturas | CIFRAS,2021-07-26 17:41:49.503
Rock'n Roll,"Psychic Possessor
			","
			Rock'n Roll 
			
			
				1 músicas
			
			","
				1 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/438/43756,102563.jpg",https://www.cifras.com.br/psychic-possessor,Psychic Possessor - cifras e tablaturas | CIFRAS,2021-07-26 17:41:51.141
Não Informada,"Lucas Mota Freitas
			","
			Não Informada 
			
			
				25 músicas
			
			","
				25 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-mota-freitas,Lucas Mota Freitas - cifras e tablaturas | CIFRAS,2021-07-26 17:41:51.641
Não Informada,"Armaan Malik
			","
			Não Informada 
			
			
				6 músicas
			
			","
				6 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/armaan-malik,Armaan Malik - cifras e tablaturas | CIFRAS,2021-07-26 17:41:52.054
Não Informada,"Armaan Malik
			","
			Não Informada 
			
			
				6 músicas
			
			","
				6 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/armaan-malik,Armaan Malik - cifras e tablaturas | CIFRAS,2021-07-26 17:41:52.485
Não Informada,"Armandinho de Melo
			","
			Não Informada 
			
			
				5 músicas
			
			","
				5 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/armandinho-de-melo,Armandinho de Melo - cifras e tablaturas | CIFRAS,2021-07-26 17:41:53.018
Não Informada,"Sound Of Contact
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sound-of-contact,Sound Of Contact - cifras e tablaturas | CIFRAS,2021-07-26 17:41:53.309
,"Sonique
			","
			
			
				2 músicas
			
			","
				2 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/27/2600,146929.jpg",https://www.cifras.com.br/sonique,Sonique - cifras e tablaturas | CIFRAS,2021-07-26 17:41:54.624
Forró,"Lucas Mayfrey
			","
			Forró 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-mayfrey,Lucas Mayfrey - cifras e tablaturas | CIFRAS,2021-07-26 17:41:54.742
Pop Music,"Rui Sa Jr
			","
			Pop Music 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rui-sa-jr,Rui Sa Jr - cifras e tablaturas | CIFRAS,2021-07-26 17:41:57.341
Não Informada,"Lucas Moura e Cristiano
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-moura-e-cristiano,Lucas Moura e Cristiano - cifras e tablaturas | CIFRAS,2021-07-26 17:41:57.718
Pop Music,"Rui Sa Jr
			","
			Pop Music 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rui-sa-jr,Rui Sa Jr - cifras e tablaturas | CIFRAS,2021-07-26 17:41:57.777
Latinas,"Arturo Pérez
			","
			Latinas 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/arturo-perez,Arturo Pérez - cifras e tablaturas | CIFRAS,2021-07-26 17:41:58.165
Latinas,"Arturo Pérez
			","
			Latinas 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/arturo-perez,Arturo Pérez - cifras e tablaturas | CIFRAS,2021-07-26 17:41:59.346
Gospel,"Rui Batalha
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",,https://www.cifras.com.br/plastic-ono-band,Plastic Ono Band - cifras e tablaturas | CIFRAS,2021-07-26 17:41:59.299
Gospel,"Rui Batalha
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rui-batalha,Rui Batalha - cifras e tablaturas | CIFRAS,2021-07-26 17:41:58.772
Não Informada,"Lucas Maza
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-maza,Lucas Maza - cifras e tablaturas | CIFRAS,2021-07-26 17:42:00.680
Não Informada,"Lucas Maza
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-maza,Lucas Maza - cifras e tablaturas | CIFRAS,2021-07-26 17:42:02.094
Velha Guarda,"Ary Barroso
			","
			Velha Guarda 
			
			
				32 músicas
			
			","
				32 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/149/14819,36694.jpg",https://www.cifras.com.br/ary-barroso,Ary Barroso - cifras e tablaturas | CIFRAS,2021-07-26 17:42:02.196
Não Informada,"Vittor Mendes
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vittor-mendes,Vittor Mendes - cifras e tablaturas | CIFRAS,2021-07-26 17:42:02.278
Velha Guarda,"Ary Barroso
			","
			Velha Guarda 
			
			
				32 músicas
			
			","
				32 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/149/14819,36694.jpg",https://www.cifras.com.br/ary-barroso,Ary Barroso - cifras e tablaturas | CIFRAS,2021-07-26 17:42:03.195
Gospel,"Viver Adorando
			","
			Gospel 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/viver-adorando,Viver Adorando - cifras e tablaturas | CIFRAS,2021-07-26 17:42:04.271
Não Informada,"Poliphone
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/poliphone,Poliphone - cifras e tablaturas | CIFRAS,2021-07-26 17:42:06.667
Não Informada,"Poliphone
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/poliphone,Poliphone - cifras e tablaturas | CIFRAS,2021-07-26 17:42:07.441
Não Informada,"Poliphone
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/poliphone,Poliphone - cifras e tablaturas | CIFRAS,2021-07-26 17:42:07.519
Não Informada,"Sonic Team
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sonic-team,Sonic Team - cifras e tablaturas | CIFRAS,2021-07-26 17:42:08.112
Não Informada,"Sonic Team
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sonic-team,Sonic Team - cifras e tablaturas | CIFRAS,2021-07-26 17:42:08.657
Não Informada,"Ary Rodrigues
			","
			Não Informada 
			
			
				11 músicas
			
			","
				11 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ary-rodrigues,Ary Rodrigues - cifras e tablaturas | CIFRAS,2021-07-26 17:42:11.586
Não Informada,"Ary Rodrigues
			","
			Não Informada 
			
			
				11 músicas
			
			","
				11 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ary-rodrigues,Ary Rodrigues - cifras e tablaturas | CIFRAS,2021-07-26 17:42:12.785
Não Informada,"Vinyl Theatre
			","
			Não Informada 
			
			
				8 músicas
			
			","
				8 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vinyl-theatre,Vinyl Theatre - cifras e tablaturas | CIFRAS,2021-07-26 17:42:15.647
Não Informada,"Vinyl Theatre
			","
			Não Informada 
			
			
				8 músicas
			
			","
				8 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vinyl-theatre,Vinyl Theatre - cifras e tablaturas | CIFRAS,2021-07-26 17:42:14.788
Gospel,"Polly Lins
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/polly-lins,Polly Lins - cifras e tablaturas | CIFRAS,2021-07-26 17:42:17.672
Gospel,"Polly Lins
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/polly-lins,Polly Lins - cifras e tablaturas | CIFRAS,2021-07-26 17:42:17.281
Gospel,"Smirna
			","
			Gospel 
			
			
				4 músicas
			
			","
				4 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/smirna,Smirna - cifras e tablaturas | CIFRAS,2021-07-26 17:42:19.959
Rock Alternativo,"Smith Westerns
			","
			Rock Alternativo 
			
			
				12 músicas
			
			","
				12 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/smith-westerns,Smith Westerns - cifras e tablaturas | CIFRAS,2021-07-26 17:42:23.042
Não Informada,"Picles
			","
			Não Informada 
			
			
				10 músicas
			
			","
				10 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/picles,Picles - cifras e tablaturas | CIFRAS,2021-07-26 17:42:23.428
Rock Alternativo,"Smith Westerns
			","
			Rock Alternativo 
			
			
				12 músicas
			
			","
				12 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/smith-westerns,Smith Westerns - cifras e tablaturas | CIFRAS,2021-07-26 17:42:24.753
Não Informada,"Picles
			","
			Não Informada 
			
			
				10 músicas
			
			","
				10 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/picles,Picles - cifras e tablaturas | CIFRAS,2021-07-26 17:42:24.818
,,,,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/16/1560,86198.jpg",https://www.cifras.com.br/rosemary-clooney,Rosemary Clooney - cifras e tablaturas | CIFRAS,2021-07-26 17:42:27.451
Não Informada,"Anvil
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/104/10350,173207.jpg",https://www.cifras.com.br/anvil,Anvil - cifras e tablaturas | CIFRAS,2021-07-26 17:42:27.614
Rock'n Roll,"Arbol
			","
			Rock'n Roll 
			
			
				57 músicas
			
			","
				57 músicas
			","https://www.letras.com.br/arquivos/fotos/artistas/thumb1/127/12620,192552.jpg",https://www.cifras.com.br/arbol,Arbol - cifras e tablaturas | CIFRAS,2021-07-26 17:42:30.171
Rock'n Roll,,"
			Não Informada 
			
			
				13 músicas
			
			","
				13 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/arboles-de-justicia,Arboles de Justicia - cifras e tablaturas | CIFRAS,2021-07-26 17:42:32.748
,,,,,https://www.cifras.com.br/violetas-na-janela,https://www.cifras.com.br/violetas-na-janela,2021-07-26 17:42:33.764
Gospel,"Arrasta Crente
			","
			Gospel 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/arrasta-crente,Arrasta Crente - cifras e tablaturas | CIFRAS,2021-07-26 17:42:36.800
Não Informada,"Los Hijos del Rey
			","
			Não Informada 
			
			
				2 músicas
			
			","
				2 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-hijos-del-rey,Los Hijos del Rey - cifras e tablaturas | CIFRAS,2021-07-26 17:42:40.619
Não Informada,"Los Hijos del Rey
			",,,,https://www.cifras.com.br/volo,Volo - cifras e tablaturas | CIFRAS,2021-07-26 17:42:40.997
Não Informada,"Los Corceles de Linares
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-corceles-de-linares,Los Corceles de Linares - cifras e tablaturas | CIFRAS,2021-07-26 17:42:42.441
Não Informada,"Los Corceles de Linares
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-corceles-de-linares,Los Corceles de Linares - cifras e tablaturas | CIFRAS,2021-07-26 17:42:42.839
Não Informada,"Poder del Norte
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/poder-del-norte,Poder del Norte - cifras e tablaturas | CIFRAS,2021-07-26 17:42:43.364
Não Informada,"Poder del Norte
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/poder-del-norte,Poder del Norte - cifras e tablaturas | CIFRAS,2021-07-26 17:42:43.080
Não Informada,"Los Periplos
			","
			Não Informada 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-periplos,Los Periplos - cifras e tablaturas | CIFRAS,2021-07-26 17:42:43.469
Não Informada,"Los Corceles de Linares
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-corceles-de-linares,Los Corceles de Linares - cifras e tablaturas | CIFRAS,2021-07-26 17:42:43.327
,,,,,https://www.cifras.com.br/luke-wood,https://www.cifras.com.br/luke-wood,2021-07-26 17:42:45.213
Não Informada,"Volmir Dutra e Grupo Criado em Galpão
			","
			Não Informada 
			
			
				1 músicas
			
			","
				1 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/volmir-dutra-e-grupo-criado-em-galpao,Volmir Dutra e Grupo Criado em Galpão - cifras e tablaturas | CIFRAS,2021-07-26 17:42:46.731
Não Informada,"Pr. Joel Quaresma
			","
			Não Informada 
			
			
				10 músicas
			
			","
				10 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pr-joel-quaresma,Pr. Joel Quaresma - cifras e tablaturas | CIFRAS,2021-07-26 17:42:50.379
Não Informada,"Pr. Joel Quaresma
			","
			Não Informada 
			
			
				10 músicas
			
			","
				10 músicas
			",,https://www.cifras.com.br/los-payos,Los Payos - cifras e tablaturas | CIFRAS,2021-07-26 17:42:50.849
Samba e Pagode,"Pura Malícia
			","
			Samba e Pagode 
			
			
				4 músicas
			
			","
				4 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pura-malicia,Pura Malícia - cifras e tablaturas | CIFRAS,2021-07-26 17:42:52.490
Gospel,"Aviva
			","
			Gospel 
			
			
				3 músicas
			
			","
				3 músicas
			",https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/aviva,Aviva - cifras e tablaturas | CIFRAS,2021-07-26 17:42:54.796
Gospel,"Priscilla Alcântara
			","
			Gospel 
			
			
				51 músicas
			
			","
				51 músicas
			",https://www.letras.com.br/storage/artista/8/0/1/8.jpg,https://www.cifras.com.br/priscilla-alcantara,Priscilla Alcântara - cifras e tablaturas | CIFRAS,2021-07-26 17:42:55.312
