artista,estilo_musical,qnt_musicas,thumbnail,link_cifras,pais
,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/elizabeth-cristhina,Brasil
Amor Maior,Samba e Pagode,13,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amor-maior,Brasil
Amor Maior,Samba e Pagode,,,https://www.cifras.com.br/amor-perfeito,Brasil
Leandro Bernardes,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/leandro-bernardes,Brasil
Cinati,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cinati,Brasil
Leandro Bernardes,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/leandro-bernardes,Brasil
Cindy Esparza,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cindy-esparza,desconhecido
Denner & Douglas,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/denner-douglas,Brasil
Elizabeth Miranda,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/elizabeth-miranda,Brasil
Elizabeth Miranda,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/elizabeth-miranda,Brasil
Denner Ferrari,Sertanejo,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/denner-ferrari,Brasil
Camila Garófalo,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/camila-garofalo,Brasil
Iran e Junior,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/iran-e-junior,Brasil
Iridio e Irineu,Não Informada,6,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/916/91596,215800.jpg",https://www.cifras.com.br/iridio-e-irineu,Brasil
Iridio e Irineu,Não Informada,6,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/916/91596,215800.jpg",https://www.cifras.com.br/iridio-e-irineu,Brasil
Agê Ferreira,Gospel,4,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/278/27702,217222.jpg",https://www.cifras.com.br/age-ferreira,Brasil
Irish song/Celtic,Country,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/irish-songceltic,USA
Irish song/Celtic,Country,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/irish-songceltic,USA
Victor Borges e Vinicius,Não Informada,4,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/victor-borges-e-vinicius,Brasil
Victor Borges e Vinicius,Não Informada,4,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/victor-borges-e-vinicius,Brasil
Irmã Ana Paula CMES,Gospel,6,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/irma-ana-paula-cmes,Brasil
,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amrinder-gill,India
Belinda Carlisle,Rock Clássico,10,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/14/1380,56720.jpg",https://www.cifras.com.br/belinda-carlisle,USA
Tatiana,Sertanejo,11,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/441/44067,89128.jpg",https://www.cifras.com.br/tatiana,Brasil
Tatiana,Sertanejo,11,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/441/44067,89128.jpg",https://www.cifras.com.br/pedro-rodrigues,Brasil
Pedro Suarez Vertiz,Rock Alternativo,34,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/64/6374,18953.jpg",https://www.cifras.com.br/pedro-suarez-vertiz,Peru
Jimmy Maximus,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jimmy-maximus,Brasil
Forro de Patrão,Forró,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/forro-de-patrao,Brasil
Pedro The Lion,Rock Alternativo,7,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/40/3961,213422.jpg",https://www.cifras.com.br/pedro-the-lion,USA
Pedro The Lion,Rock Alternativo,4,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/heldmaschine,desconhecido
Anderson Ribeiro,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-ribeiro,Brasil
Anderson Ribeiro,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-ribeiro,Brasil
Forro do Bunitim,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/forro-do-bunitim,Brasil
Anderson Ribeiro,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-ribeiro,Brasil
Lilian Rosa,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lilian-rosa,Brasil
Denis Rodrigues,Samba e Pagode,4,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/denis-rodrigues,Brasil
Lilian Rosa,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lilian-rosa,Brasil
Helen e Everton,Gospel,0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/helen-e-everton,Brasil
Helen e Everton,Gospel,0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/helen-e-everton,Brasil
Iva Courvertier,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/iva-courvertier,USA
Lilly Goodman,Pop Music,32,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/235/23404,42245.jpg",https://www.cifras.com.br/lilly-goodman,Espanha
Christina Novelli,Diversos,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christina-novelli,desconhecido
Hollow Coves,,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hollow-coves,desconhecido
,,,,https://www.cifras.com.br/christoffer-brandsborg,Noruega
Holly Knight,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/holly-knight,desconhecido
The City Lights,Australiano,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/the-city-lights,Austrália
The City Lights,Australiano,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/the-city-lights,Austrália
Amy Lee ft. Seether,Pop Music,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amy-lee-ft-seether,USA
Amigas do Brega,Não Informada,6,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amigas-do-brega,Brasil
Cleidimar Moreira,Católicas,16,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/168/16771,36470.jpg",https://www.cifras.com.br/cleidimar-moreira,Brasil
Amy Lee ft. Seether,Pop Music,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amy-lee-ft-seether,USA
,,5,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/213/21246,65710.jpg",https://www.cifras.com.br/fogo-de-chao,Brasil
,,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hinario-joinville,Brasil
The Band Steele,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/the-band-steele,desconhecido
Limon Juice,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/limon-juice,desconhecido
The Clark Family,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/the-clark-family,desconhecido
Hino Á Paroquia de Cristo Rei,,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/hino-a-paroquia-de-cristo-rei,Brasil
Limon Juice,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/limon-juice,desconhecido
Amigos do Pai,Católicas,10,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amigos-do-pai,Brasil
Amigos do Pai,Católicas,10,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amigos-do-pai,Brasil
Rapha sousas,Não Informada,19,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rapha-sousas,Brasil
,,,,https://www.cifras.com.br/hinos-evangelicos,Brasil
We Three,,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/we-three,desconhecido
,Católicas,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amigos-do-tobas,Brasil
Onision,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/onision,desconhecido
,,,,https://www.cifras.com.br/christina-grimmie,USA
,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/raphael-marrone,Brasil
Léo e Fabiano,Sertanejo,6,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/leo-e-fabiano,Brasil
Wagner & Valquiria,,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/wagner-valquiria,Brasil
Onision,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/onision,desconhecido
Ketama,,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ketama,desconhecido
Léo e Fabiano,Sertanejo,6,,https://www.cifras.com.br/leo-e-felipe,Brasil
Venâncio,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/venancio,Brasil
Wagner Moisés,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/wagner-moises,Brasil
Anderson Lima,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-lima,Brasil
Anderson Lima,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/anderson-lima,Brasil
"We Three (US, Oregon)",Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/we-three-us-oregon,desconhecido
"We Three (US, Oregon)",Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/we-three-us-oregon,desconhecido
Christina Stuermer,Pop Music,11,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christina-stuermer,USA
The Capris,Rock'n Roll,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/the-capris,USA
,Não Informada,,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ivan-lins-mauricio-manieri,Brasil
Clovis Rhibeiro,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/clovis-rhibeiro,Brasil
The Capris,Rock'n Roll,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/the-capris,USA
Helder Celso,Samba e Pagode,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/helder-celso,Brasil
Léo e Lucas,Sertanejo,8,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/leo-e-lucas,Brasil
Christine D' Clario,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christine-d-clario,desconhecido
,Gospel,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/amerindios,desconhecido
,Samba e Pagode,,,https://www.cifras.com.br/helen-fischer,desconhecido
Amigo Íntimo,,5,https://www.cifras.com.br/arquivos/artistas/amigo-intimo.jpg,https://www.cifras.com.br/amigo-intimo,Brasil
The Capris,Rock'n Roll,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/the-capris,USA
Clovis Rhibeiro,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/clovis-rhibeiro,Brasil
Amigo Íntimo,Gospel,,,https://www.cifras.com.br/christie,USA
Vera Lúcia,Católicas,23,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/506/50503,60441.jpg",https://www.cifras.com.br/vera-lucia,Brasil
Christina Sturmer,Rock Alternativo,1,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/99/9833,139820.jpg",https://www.cifras.com.br/christina-sturmer,Austria
Alestorm,Heavy Metal,13,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/548/54740,97971.jpg",https://www.cifras.com.br/alestorm,Escócia
Helen Sjoholm,Pop Music,6,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/helen-sjoholm,Suécia
Foreigner,Rock'n Roll,41,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/12/1166,49738.jpg",https://www.cifras.com.br/foreigner,USA
Alestorm,Heavy Metal,13,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/548/54740,97971.jpg",https://www.cifras.com.br/alestorm,Escócia
Carlene Carter,Country,3,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/131/13055,79139.jpg",https://www.cifras.com.br/carlene-carter,USA
Helena Luciano,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/helena-luciano,Brasil
Léo e Lucca,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/leo-e-lucca,Brasil
Carlene Carter,Country,3,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/131/13055,79139.jpg",https://www.cifras.com.br/carlene-carter,USA
,,,,https://www.cifras.com.br/sao-francisco-e-santa-clara,Brasil
Adventure Time,Não Informada,15,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adventure-time,desconhecido
Amiel,Rock'n Roll,1,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/67/6625,122629.jpg",https://www.cifras.com.br/amiel,Austrália
,Country,,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/69/6856,96759.jpg",https://www.cifras.com.br/lillix,USA
,Rock'n Roll,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christina-rosenvinge,Espanha
Léo Fé,Não Informada,3,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/leo-fe,Brasil
Adventure Time,Não Informada,15,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adventure-time,desconhecido
Linda,Latinas,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/linda,México
Christophe,Romântica,6,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/70/6935,93914.jpg",https://www.cifras.com.br/christophe,França
Karla DeVito,Rock Clássico,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/karla-devito,USA
Christophe,Romântica,6,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/70/6935,93914.jpg",https://www.cifras.com.br/christophe,França
Karla DeVito,Rock Clássico,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/karla-devito,USA
,Não Informada,,,https://www.cifras.com.br/jenifer-daiane,Brasil
Américo e Nando,,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/americo-e-nando,Brasil
Christoffer,,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christoffer,desconhecido
Santigold,Pop Music,2,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/712/71190,165557.jpg",https://www.cifras.com.br/santigold,USA
Paulo Londra,Não Informada,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/paulo-londra,Brasil
Paulo Londra,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/talita-ribeiro,Brasil
Five Man Electric Band,Rock'n Roll,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/five-man-electric-band,Canadá
Santigold,Pop Music,2,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/712/71190,165557.jpg",https://www.cifras.com.br/santigold,USA
Christophe Maé,Diversos,26,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/337/33622,40736.jpg",https://www.cifras.com.br/christophe-mae,França
Five Man Electric Band,Rock'n Roll,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/five-man-electric-band,Canadá
Christophe Maé,Diversos,26,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/337/33622,40736.jpg",https://www.cifras.com.br/christophe-mae,França
Five O'clock People,,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/five-oclock-people,USA
,,7,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/714/71381,25017.jpg",https://www.cifras.com.br/christie-tristao,Brasil
Leandro Ismael,Gospel,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/leandro-ismael,Brasil
Américo de Castro,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/americo-de-castro,Brasil
Héber Marques,Gospel,9,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/361/36073,85894.jpg",https://www.cifras.com.br/heber-marques,Brasil
,,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jazzwoman,desconhecido
Lilspirit,Não Informada,1,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lilspirit,desconhecido
JC Chasez,Pop Music,1,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/62/6192,204429.jpg",https://www.cifras.com.br/jc-chasez,USA
Christiano Pena,Pop Music,2,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/christiano-pena,Brasil
