artista,estilo_musical,qnt_musicas,thumbnail,link_cifras,pais
Fabi,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabi,Brasil
Gang Jump,Rock'n Roll,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gang-jump,Brasil
Daniel Diau,Gospel,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/441/44038,36625.jpg",https://www.cifras.com.br/daniel-diau,Brasil
Daniel Diau,Gospel,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/441/44038,36625.jpg",https://www.cifras.com.br/daniel-diau,Brasil
Daniel Diau,Gospel,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/441/44038,36625.jpg",https://www.cifras.com.br/daniel-diau,Brasil
Naldo Dos Teclados,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/naldo-dos-teclados,Brasil
Naldo Dos Teclados,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/naldo-dos-teclados,Brasil
Dan Grasso,Oldies,49.0,,https://www.cifras.com.br/dan-grasso,Brasil
Dan Lellis,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dan-lellis,Brasil
Banda Bacc,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-bacc,Brasil
Banda Divina Unção,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-divina-uncao,Brasil
Banda Bacc,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-bacc,Brasil
Banda Divina Unção,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-divina-uncao,Brasil
Banda BeAh,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-beah,Brasil
Banda Beijo,Não Informada,10.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/166/16512,70493.jpg",https://www.cifras.com.br/banda-beijo,Brasil
Banda Bem Aventurados,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-bem-aventurados,Brasil
Banda Carnaval,Não Informada,17.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-carnaval,Brasil
Daniel Carlini,Não Informada,17.0,,https://www.cifras.com.br/daniel-carlini,Brasil
Daniel de Araújo,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniel-de-araujo,Brasil
Edy Hurbano,Sertanejo,15.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edy-hurbano,Brasil
A Torre,Pop Music,5.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/239/23848,166903.jpg",https://www.cifras.com.br/a-torre,Brasil
Daniel Esteves,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniel-esteves,Brasil
Daniel Fernandes,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniel-fernandes,Brasil
Padre Robson de Oliveira,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/padre-robson-de-oliveira,Brasil
Padrinho Alfredo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/padrinho-alfredo,Brasil
Caio Coelho,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/caio-coelho,Brasil
Débora Morais,Católicas,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/debora-morais,Brasil
Gabriel Barbosa,Católicas,10.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gabriel-barbosa,Brasil
Gabriel Barbosa,Católicas,10.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gabriel-barbosa,Brasil
Caio Coelho,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/caio-coelho,Brasil
Caio Coelho,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/caio-coelho,Brasil
Fá Sustenido,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fa-sustenido,Brasil
Jah I Ras,Reggae,3.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/372/37141,178950.jpg",https://www.cifras.com.br/jah-i-ras,Brasil
Padre Cleodon,Não Informada,1.0,,https://www.cifras.com.br/padre-cleodon,Brasil
Jair e Nonato,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/jair-e-nonato,Brasil
Banda Nova Mente,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-nova-mente,Brasil
Jair Pires,Gospel,18.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/255/25420,26389.jpg",https://www.cifras.com.br/jair-pires,Brasil
Edvanilson Teles,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edvanilson-teles,Brasil
Gen Festa,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gen-festa,Brasil
Gen Festa,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gen-festa,Brasil
Dannylo e Rafael,Besteirol,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/919/91805,215359.jpg",https://www.cifras.com.br/dannylo-e-rafael,Brasil
Dannylo e Rafael,Besteirol,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/919/91805,215359.jpg",https://www.cifras.com.br/dannylo-e-rafael,Brasil
Natália Magalhães,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/natalia-magalhaes,Brasil
O Poder do Mamilo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/o-poder-do-mamilo,Brasil
Danuzio Liebe,Sertanejo,2.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/936/93555,218404.jpg",https://www.cifras.com.br/danuzio-liebe,Brasil
Danuzio Liebe,Sertanejo,2.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/936/93555,218404.jpg",https://www.cifras.com.br/danuzio-liebe,Brasil
Natália Magalhães,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/natalia-magalhaes,Brasil
Felippe Rodrigues e Murilo Lima,Regional,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/felippe-rodrigues-e-murilo-lima,Brasil
Banda Song of Spirit,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-song-of-spirit,Brasil
Cabana Jack,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cabana-jack,Brasil
Cacthus,Rock Alternativo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cacthus,Brasil
Banda Tecno Show,Pop Music,1.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/204/20320,64591.jpg",https://www.cifras.com.br/banda-tecno-show,Brasil
Banda Território do Forró,Pop Music,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-territorio-do-forro,Brasil
Banda Travessia,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-travessia,Brasil
Edilma Januário,Brasil,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edilma-januario,Brasil
Far (banda),Diversos,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/far-banda,Brasil
Adegilson,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adegilson,Brasil
O Trem,Sertanejo,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/o-trem,Brasil
Banda tribos de Jacó,Gospel,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-tribos-de-jaco,Brasil
O Trem,Sertanejo,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/o-trem,Brasil
Banda tribos de Jacó,Gospel,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-tribos-de-jaco,Brasil
Davy Maia,Gospel,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/davy-maia,Brasil
Banda Trípe,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-tripe,Brasil
Banda Jovens do Senhor,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-jovens-do-senhor,Brasil
Edilson Barros,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edilson-barros,Brasil
Edilson Maia,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/edilson-maia,Brasil
Nat Guareschi,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/nat-guareschi,Brasil
Ademar Bogo,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ademar-bogo,Brasil
Banda W22,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-w22,Brasil
Ademar Bogo,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ademar-bogo,Brasil
Banda W22,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-w22,Brasil
Ademar Bogo,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ademar-bogo,Brasil
Adfer,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adfer,Brasil
Adoração Vitória em Cristo,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adoracao-vitoria-em-cristo,Brasil
Adoração Vitória em Cristo,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adoracao-vitoria-em-cristo,Brasil
Kadu Tersã,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kadu-tersa,Brasil
Kadu Tersã,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/kadu-tersa,Brasil
Banda Snoo,MPB,1.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/563/56275,73104.jpg",https://www.cifras.com.br/banda-snoo,Brasil
Ade Santos,Não Informada,1.0,,https://www.cifras.com.br/ade-santos,Brasil
Adelafá,Pop Music,7.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/adelafa,Brasil
Day Lee,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/day-lee,Brasil
Pablo Forrozeiro,Católicas,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pablo-forrozeiro,Brasil
La Luz de los Ahorkados,Latinas,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/la-luz-de-los-ahorkados,Brasil
O Gênio,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/o-genio,Brasil
O Gênio,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/o-genio,Brasil
Germano Mathias,Samba e Pagode,13.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/824/82394,130521.jpg",https://www.cifras.com.br/germano-mathias,Brasil
Banda Força da Fé,Católicas,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-forca-da-fe,Brasil
Daniel Moreira Das Neves,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniel-moreira-das-neves,Brasil
Daniel Morum,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniel-morum,Brasil
Banda Fortaleza,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-fortaleza,Brasil
"Bala, Bombom e Chocolate",Samba e Pagode,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/bala-bombom-e-chocolate,Brasil
Gabriel Coelho,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gabriel-coelho,Brasil
Balança Nenêm,Samba e Pagode,6.0,,https://www.cifras.com.br/balanca-nenem,Brasil
Fabio Junior e Rafael,Sertanejo,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-junior-e-rafael,Brasil
Balansoul,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/balansoul,Brasil
Fabio Menez,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-menez,Brasil
Balara,Gospel,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/balara,Brasil
Fabio Quaraí e Grupo Abagualado,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-quarai-e-grupo-abagualado,Brasil
Fábio Ravelli,Não Informada,1.0,,https://www.cifras.com.br/fabio-ravelli,Brasil
Cabrazen,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cabrazen,Brasil
Ebenezer Saint,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ebenezer-saint,Brasil
Ecclesis,Não Informada,7.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ecclesis,Brasil
Banda Celebrai,Gospel,7.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-celebrai,Brasil
A Fabulosa Banda Do Curinga,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/a-fabulosa-banda-do-curinga,Brasil
Banda Cristal Quebrado,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-cristal-quebrado,Brasil
Baiano e os Novos Caetanos,Brasil,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/720/71975,211076.jpg",https://www.cifras.com.br/baiano-e-os-novos-caetanos,Brasil
Banda DOPA,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-dopa,Brasil
Banda DOPA,Não Informada,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-dopa,Brasil
Felipe Cruz,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/felipe-cruz,Brasil
Actos 2,Gospel,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/147/14687,40425.jpg",https://www.cifras.com.br/actos-2,Brasil
Ednan Rufino,Gospel,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ednan-rufino,Brasil
Daniel Noron,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/daniel-noron,Brasil
Gabriel de Almeida Prado,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/gabriel-de-almeida-prado,Brasil
Fabio Brazza,Não Informada,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-brazza,Brasil
Fabio Satim e Luciana,Sertanejo,3.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/301/30001,67909.jpg",https://www.cifras.com.br/fabio-satim-e-luciana,Brasil
Fabio e Kaike,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-e-kaike,Brasil
Fabio e Kaike,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-e-kaike,Brasil
Fechados Com o Reino,Não Informada,1.0,,https://www.cifras.com.br/fechados-com-o-reino,Brasil
Fabio George,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-george,Brasil
Banda Alice,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-alice,Brasil
Fê Art,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fe-art,Brasil
Fábio Vieira,Católicas,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fabio-vieira,Brasil
Dandi & Rangell,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dandi-rangell,Brasil
Banda Myriam,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-myriam,Brasil
Natalino Paulo,Não Informada,14.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/natalino-paulo,Brasil
Natalino Paulo,Não Informada,14.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/natalino-paulo,Brasil
Felipe Beckham,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/felipe-beckham,Brasil
Dani Boy,Não Informada,11.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/dani-boy,Brasil
Fernanda Oliveira,Gospel,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fernanda-oliveira,Brasil
Fernanda Oliveira,Gospel,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/fernanda-oliveira,Brasil
Banda New,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-new,Brasil
Fernando Akay,Não Informada,10.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/975/97424,222812.jpg",https://www.cifras.com.br/fernando-akay,Brasil
Banda New,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-new,Brasil
Banda Omega,Gospel,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-omega,Brasil
Najwa Nimri,Não Informada,15.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/najwa-nimri,Brasil
Banda Amazonas,Não Informada,2.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/253/25215,147877.jpg",https://www.cifras.com.br/banda-amazonas,Brasil
Abrigo Central,Não Informada,22.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/abrigo-central,Brasil
Abrigo Central,Não Informada,22.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/abrigo-central,Brasil
Abrigo Central,Não Informada,22.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/abrigo-central,Brasil
Cacife Clandestino,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/cacife-clandestino,Brasil
Banda All Blessed,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/banda-all-blessed,Brasil
